h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,average,water_level
2.2946653,4.499569,2.062346,1.1147327,3.4365845,0.3177944,0.9563354,0.19030769,1.6277407,1.2885402,1.7788616,3.0742025
0.4087785,3.9181924,5.849337,1.7730083,3.134993,3.1540027,0.5961956,6.0550947,2.543166,1.7577893,2.9190557,5.667422
3.6234918,0.91457355,5.8560143,4.791646,5.11257,1.0972922,2.5889869,3.3901477,2.5652971,6.4768486,3.6416867,7.290828
0.10985692,0.04503229,6.906954,2.8806012,7.507769,0.19576934,4.11043,0.61093754,1.6734678,0.9716751,2.5012493,4.628176
2.4609401,0.4301379,2.3213272,2.6089153,6.6068106,0.5532012,4.4689784,0.18028283,2.436754,5.880106,2.7947452,5.812997
2.6300027,5.6701913,3.3127637,1.264945,0.26207086,4.3942757,1.8282627,3.6694002,1.393244,3.9921427,2.8417296,5.4916162
5.9701414,1.8033228,4.0717525,0.44503736,1.34287,6.005183,3.3280714,4.7504835,0.3638834,3.9195418,3.2000287,6.158186
0.8428122,2.312745,2.4916296,2.824366,4.6916122,2.0360775,0.7043494,1.5932441,4.605779,5.9656,2.8068218,6.0107474
0.082279816,0.7174704,0.0911803,0.3701564,0.12152772,0.38661063,2.4933307,6.18317,1.9904006,0.73918015,1.3175308,3.0789044
1.1490657,0.68598443,2.2996502,6.073584,0.022527687,0.43628234,0.59058,5.1831756,5.4692254,2.0757687,2.3985844,5.098397
0.3792389,2.782454,1.6683929,1.650245,2.1146617,1.7041833,2.4929156,0.8583565,2.9007363,5.569985,2.2121167,4.8239183
2.2482567,2.6785216,1.7086804,2.8106446,0.24727193,1.6390188,0.37172693,3.907128,2.4598427,0.9814444,1.9052538,3.6562264
2.8264198,4.6885056,4.420933,0.7986394,0.92559564,4.5912004,3.2955022,5.482274,2.866833,4.245427,3.414133,6.863907
1.6943927,5.037481,2.55905,0.27169868,1.0579158,1.2925186,2.7560039,0.48459417,3.5065355,2.4716058,2.1131797,4.1085405
1.7872155,0.4235698,2.4944549,1.8725514,4.024559,0.9632283,1.5409775,1.441697,0.1914643,0.13528545,1.4875004,2.601049
0.79879665,0.8903935,2.98034,0.584239,1.870076,0.6439847,4.4119883,0.20173283,0.2051127,0.6287228,1.3215386,2.4445736
1.1504815,3.7842393,1.348297,1.4814961,0.24205875,1.5838008,6.7236886,2.3232174,3.272905,6.4895515,2.8399737,6.272259
1.121271,1.2033488,3.2639966,0.72696465,0.59307414,3.4884088,4.505889,0.71327144,0.52847016,1.4733825,1.7618078,3.4051201
2.158863,2.6130269,0.38043907,4.4921737,6.523059,2.6910849,0.41444874,2.6729589,3.5827003,5.739673,3.126843,6.4737754
1.6340556,0.7400868,0.5081531,3.4534535,7.112645,2.3155086,3.1776314,0.6101814,5.687269,0.6037882,2.5842774,5.1846676
4.4810643,1.3721664,3.0814009,4.013768,2.2367787,4.060247,1.5785147,3.993102,1.2975292,0.2823121,2.6396885,4.7260785
2.4771614,3.351316,5.694289,1.5379808,6.827134,1.8738742,1.0385816,0.7736026,2.160883,1.9895339,2.7724357,4.9566355
0.2587167,1.7685782,2.3378508,2.2853143,1.7897975,2.7307346,1.3798487,2.8184881,1.212959,3.5145116,2.0096798,4.181339
0.65008616,0.8748731,0.5570195,1.1334023,1.8571053,0.12959072,0.725943,0.61345005,3.3637738,0.104520395,1.0009766,2.0510602
1.4693315,3.6134357,0.7347762,3.9125528,2.3067734,1.8319876,1.8655372,0.3250281,4.746042,4.033324,2.4838789,5.1142654
1.6004107,2.1793551,1.5079204,7.1433887,3.4795732,4.2091727,4.3823895,3.319994,4.480215,3.5111108,3.5813534,7.2957745
1.5162921,0.08747432,4.642882,0.4093642,3.5509293,1.5714035,0.40642655,1.772409,6.8545094,3.4954495,2.430714,5.276267
1.754106,3.622017,2.4502661,1.1742643,2.1811113,3.5148225,6.8638706,4.2053776,1.5990812,2.890438,3.0255353,6.1105413
1.5561881,2.212932,1.1488736,0.5482348,1.1034184,3.9439137,0.31790265,1.8506155,2.8495579,1.5895991,1.7121235,3.4561384
0.032885358,0.0019429456,1.9096725,5.32893,2.288437,4.546422,0.19139561,1.9831098,8.3827,0.5120831,2.517758,5.3686633
0.27345794,1.1407409,7.0368776,1.5062518,1.0606809,0.3114426,0.010704191,0.64510286,1.8399807,0.43532807,1.4260567,2.4646502
1.0842756,6.0056696,1.1812204,2.3394697,1.6496148,0.5310243,3.272087,2.0949852,2.2646732,1.4616648,2.1884685,4.115467
4.668323,2.7280936,3.5916767,0.6167675,2.0014865,0.06702524,2.6547003,5.143043,0.5014963,3.5892348,2.5561845,4.918853
2.8103855,2.8412015,4.9060354,1.5293179,4.238796,6.0150733,0.62625325,2.1384802,1.9023743,2.2185504,2.922647,5.4119935
2.2495549,0.37727624,1.2184966,1.0471257,2.5599437,0.48352998,1.331222,1.6518116,2.5193577,3.3013964,1.6739715,3.563799
5.8211565,5.128683,1.768312,0.36317256,1.4968944,0.9641813,0.8975546,5.6127753,4.5988073,3.5652776,3.0216813,5.976935
6.1026607,4.028245,6.590761,5.8520193,1.1219096,4.3613153,1.8542385,5.7061763,0.8915389,3.7692046,4.0278068,7.3289795
0.20390457,3.4473686,5.550279,2.2835417,5.894525,2.589351,2.337061,0.46088496,2.4368255,3.8402333,2.9043975,5.6163497
0.29930562,2.3673716,5.0032134,2.5625002,4.056653,3.3178747,2.2649946,3.9570258,3.3279028,1.1063764,2.8263218,5.526001
0.5377726,3.261661,2.103788,1.3980542,4.440996,2.1601808,3.4148645,1.1013578,3.4630027,0.16841431,2.2050092,4.220373
3.0542758,0.25706893,2.802846,1.2503192,2.5492668,1.5952334,2.2384832,0.9274324,2.7690763,0.8661995,1.8310201,3.477721
4.0134773,5.7727847,4.9963856,0.22511306,4.0130095,0.35474005,10.3104725,0.7264204,1.0904522,1.6084573,3.3111312,5.953882
0.28520793,4.91367,0.9700706,0.3349331,6.3565693,0.74629045,1.8611839,0.3203196,4.0047817,0.51949674,2.0312524,3.8552525
3.5706704,4.4383125,7.0079317,2.1724749,0.4906847,2.0807488,2.8133068,2.8466163,0.86623996,1.570364,2.785735,4.8485622
6.661501,2.3789797,5.9263177,0.7641978,3.0993047,1.6680619,2.7665496,0.35958117,3.3935537,1.1030872,2.8121133,4.8706274
2.9425673,1.24512,2.1795928,1.405499,0.46984386,2.832269,1.2382278,1.8330634,0.2153716,3.0531335,1.7414688,3.3706596
1.9106426,0.48445582,2.8468273,3.1249013,0.7811016,2.1660376,1.1731446,1.0077645,0.61990595,3.724213,1.7838993,3.5421305
3.2567368,1.8419828,0.61600465,1.7569478,3.8981817,5.2542534,3.4286528,3.4401565,0.941679,4.446222,2.8880818,5.8835654
0.0054150913,2.2082088,3.876837,1.6583569,5.583704,2.3733442,0.42223182,2.8974314,1.5657334,0.4356467,2.102691,3.9126184
0.99907017,4.4667535,1.7780745,0.07206181,4.068643,0.40649468,1.0459045,4.9441686,1.7973871,1.9602066,2.1538763,4.2638655
7.484189,0.45039743,2.1531506,5.015092,3.2137847,1.5340192,1.0153457,0.02580544,5.964513,0.094175465,2.6950471,4.7747946
1.343661,3.4826899,0.6982299,3.563013,3.722137,1.6595011,3.169475,3.5453358,2.9166474,2.9034126,2.7004101,5.473376
3.64742,1.2228017,3.138607,4.9419537,1.7301598,1.9561112,1.1450208,1.911856,0.6576246,0.19244567,2.0544002,3.4619045
0.6709727,0.60859203,0.44291675,0.07350329,0.4006794,1.4328823,2.637459,0.8742064,3.7165494,1.5872537,1.2445015,2.8537529
0.48911932,2.3193889,0.45487422,4.1800113,2.6718414,0.31740358,8.791003,1.4065502,1.7434405,2.9151866,2.5288818,5.2335253
1.13253,0.35352916,5.4012213,3.7382863,1.9469581,0.7221885,1.6686741,1.5797821,4.423476,2.245186,2.321183,4.652071
4.273823,1.1480579,0.23782298,0.97854334,0.30818784,1.5345508,3.8111608,6.832934,1.0376925,2.8113174,2.297409,4.809243
2.346768,4.098735,0.5305312,3.3917222,0.136608,4.467232,1.1305699,4.287225,3.3124595,2.1709182,2.587277,5.157118
4.8278823,2.9173992,2.0634131,2.3535385,1.4072822,0.9950806,4.2842855,1.0439026,2.7661533,1.0429956,2.3701932,4.3047457
0.98049563,4.154727,5.0607414,1.1768469,1.5894907,5.598793,2.3422961,0.21998043,1.1749098,1.824323,2.4122605,4.378111
1.471697,0.9247967,1.8689003,2.4399908,1.95225,1.4631953,2.4010007,2.7673364,0.5268015,3.360299,1.9176267,3.9293816
0.38332334,5.270709,0.9476087,1.6338869,0.6553383,2.3424473,3.741181,3.068499,3.044148,1.9431965,2.3030338,4.667554
2.4684153,2.667433,2.166502,1.7250445,1.2371118,3.6934452,1.5898552,3.2108338,0.388866,2.7601027,2.190761,4.2243543
2.0522702,2.3694067,2.6049578,3.053308,0.92022204,3.5816255,0.4269243,0.7635516,4.158435,2.4993572,2.243006,4.4245734
2.1320717,3.074411,0.63660794,2.6929173,4.4667315,0.64026964,3.4386098,0.14837116,2.8190455,1.5500364,2.159907,4.09704
3.5810595,1.5985168,4.2867527,1.6684717,1.781897,5.190433,2.8846729,1.0934079,6.243039,2.2458415,3.0574093,6.0969954
0.7058217,0.20792335,2.7683458,3.5668366,2.9512072,0.8977692,4.0036645,1.586117,2.8419118,5.062929,2.4592526,5.3215103
0.9307793,0.1183154,9.448181,0.47973704,2.5722165,1.9916446,0.8327271,1.5471122,0.4886587,2.528804,2.0938177,3.8519769
1.0644101,1.1057787,5.223195,2.5017412,4.0546393,6.084738,0.23772779,4.21769,1.4370047,2.989031,2.8915956,5.6923585
0.9933473,3.6086175,2.002308,4.494428,0.7454765,0.51305836,3.6373694,2.3523593,2.1546087,1.9085308,2.2410107,4.339801
3.266665,7.2976074,3.4858246,0.9381417,1.1843147,1.351923,2.2176044,4.685389,5.536625,4.0471845,3.401128,6.7803144
2.8355353,1.7951744,1.0132365,0.7673131,4.2876387,2.8425407,1.5890324,5.4144835,6.403944,0.9017346,2.7850633,5.8109803
3.1549926,2.902862,0.19293885,0.85147977,1.8535169,0.60058516,0.29562545,1.731746,4.1939373,1.197433,1.6975117,3.3286252
6.511117,2.9763863,0.022811932,0.7349697,1.349004,5.6267,3.5254374,0.64974153,2.7967305,5.1254206,2.9318318,5.8297033
1.1427082,1.0466279,1.409451,2.8592424,0.05216626,2.85044,1.3592366,0.5255611,1.6307223,3.112539,1.5988696,3.295397
3.4866848,0.31165007,4.484718,0.9005505,2.2545857,2.1406105,1.6645918,1.8697238,1.0924976,0.49105513,1.8696667,3.3139846
1.8617488,4.3372583,1.9436978,5.76407,1.2848055,2.4953194,7.5653152,6.073675,0.55678403,2.9252803,3.4807954,6.8514824
4.427212,3.5383024,4.1008677,5.395976,0.14664504,4.8593245,0.14682132,2.3054621,2.9129138,2.0115452,2.984507,5.3849425
2.2053518,4.2973948,4.9246693,7.3707514,2.192004,4.0509024,0.6196528,2.410647,0.06204179,2.0560088,3.0189426,5.233563
3.2977452,2.6482234,0.7257116,1.6697977,1.7840284,1.3668542,7.4706526,4.1566124,0.81208515,0.11212468,2.4043834,4.5774894
0.36914915,0.12636605,1.765691,2.1693165,0.7127836,1.2410933,3.349901,8.679236,0.97495204,0.2879903,1.9676479,4.220304
1.0673044,3.5376453,1.4312291,1.0569025,6.0288773,1.6921985,0.82221735,2.155295,0.0014820027,2.163525,1.9956677,3.7088573
1.0538003,1.8175156,1.6625078,2.7667937,0.65636885,1.122613,2.271351,1.1094215,1.0893955,0.16167948,1.3711445,2.4830735
0.32459658,1.7579552,2.3665318,4.0159974,0.18274172,0.05694808,5.6485915,5.203888,0.41369718,0.788267,2.0759215,4.136252
0.70359707,2.8511279,2.834156,8.0697365,0.6968054,1.5972407,4.4644747,1.051987,3.0045512,0.3340751,2.5607753,4.724505
6.9624233,1.1706377,0.1040754,0.49752808,6.857047,0.23919898,2.2750602,1.6378174,0.69920117,3.02777,2.347076,4.309095
6.558739,1.8075503,3.6777625,0.8036279,0.57452184,6.024146,3.6233578,1.5406952,1.971113,1.0105394,2.7592053,4.9412546
2.4145036,1.7194507,3.1699972,1.017733,1.9830412,2.2433472,5.085989,0.005340869,1.9055047,3.0959895,2.2640896,4.4695325
2.6525006,0.18969968,0.21407461,1.263,5.3684225,0.18248083,0.27391,3.9296207,0.9330182,0.2571292,1.5263857,2.895641
1.2029879,0.67757326,4.3759527,0.40536648,2.4728322,0.9516839,1.5401806,0.25430655,0.77631974,3.2130113,1.5870215,3.1173685
2.6477327,3.1286864,4.720772,0.6847656,2.878034,1.4626814,0.46636498,2.0132263,1.9150691,2.5791342,2.2496467,4.178079
1.3461987,1.8288221,0.40493882,0.22424997,7.1694994,1.2722193,2.5681963,5.2371273,3.2938778,0.024086231,2.3369217,4.7378197
0.17158036,0.57685006,4.450694,2.2865639,4.517816,1.7006696,6.129361,3.128099,0.7494459,3.5900438,2.7301123,5.612658
3.0900984,3.4186773,2.934331,2.577665,3.219821,4.6029034,1.6689749,3.388463,4.2342305,2.300559,3.1435723,6.1308284
1.1354866,2.126466,0.4428659,2.468326,2.5688918,1.1362462,2.6036198,7.234184,1.5621405,0.07157428,2.1349804,4.31295
1.3586369,1.4963269,3.7993755,5.660097,0.76005954,1.7805631,1.5529736,1.6016395,3.5475419,6.2050085,2.7762222,5.8319993
1.6186026,3.763474,1.5291915,3.7449768,5.3397036,1.0747731,6.458881,0.15159547,3.2158413,0.333024,2.7230062,5.065672
3.7301898,0.5472181,1.8087752,0.16367958,2.7187634,0.68691874,0.28329334,5.0098596,0.4162485,1.0376861,1.6402632,3.1097207
1.9783076,0.644054,0.09614703,0.081160344,0.09331062,2.1095107,0.05482088,4.258523,3.3921638,0.9733348,1.3681333,3.0262797
0.09467534,0.74644244,3.1570382,0.5914429,0.11292482,3.108156,0.2828022,1.1680685,4.014961,1.0422051,1.4318715,3.0288682
1.1921694,3.1296566,0.63095206,2.915793,4.5542116,0.8034214,0.87816703,2.7276468,2.7377777,6.500008,2.6069806,5.60711
0.50860584,4.9948444,1.7284961,1.9664347,1.451315,1.0269948,1.8001785,2.9155974,2.3561697,3.5522866,2.2300925,4.528962
1.8474295,3.0664911,1.057245,2.4748986,1.5946567,0.49043325,0.993394,1.7699429,1.3887975,0.8050662,1.5488355,2.799876
0.6181678,2.56151,5.547383,1.7116331,2.098616,0.20495622,1.5638866,1.1157851,3.594866,5.914117,2.493092,5.2416315
3.7836075,1.3679807,0.7422607,4.045951,3.8896089,1.4891942,0.9534855,2.2943916,0.6550163,3.737688,2.2959185,4.4143524
2.0025766,4.709004,2.9327512,3.3307776,3.361109,4.257946,2.8292305,3.643642,2.058512,1.6942823,3.081983,5.7944674
0.77961755,0.83373517,3.664041,1.1858397,1.5053991,3.6404057,1.111507,1.3881654,3.4349122,1.6230454,1.9166667,3.8910599
1.9337465,0.28571334,2.05775,0.1906259,1.4164231,1.2712394,1.7979805,2.338302,0.33106107,1.2961425,1.2918985,2.5280938
0.8153101,3.273521,2.6264117,3.3792787,0.8425024,2.8704767,0.25618577,1.472141,2.6519773,1.0323915,1.9220196,3.5868828
1.6090426,1.1108195,5.494721,1.3303598,0.7918953,1.4054072,2.0436528,1.061143,2.981405,0.8525832,1.8681028,3.5134661
1.2370846,2.3598065,1.8938513,1.010365,2.753628,2.9532917,3.526123,1.3236262,2.4997306,0.68764746,2.0245156,3.9244778
4.061037,3.6387053,8.194916,6.4771786,0.9971727,3.4454522,3.9479866,1.084408,1.0486436,1.8788624,3.477436,5.9789963
0.81442577,7.0330915,3.3730793,3.0718884,5.14698,2.3763618,2.8447933,3.4041014,3.3764684,1.275509,3.2716699,6.099833
2.2508082,0.10750036,1.0320314,4.495799,3.163132,3.2798553,0.24959166,0.19055007,4.674181,0.7790755,2.0222526,3.9429002
0.08230612,3.1514733,0.9394245,0.71103656,6.700789,0.99447906,2.5578563,3.2405212,5.850577,0.64023316,2.4868696,5.1660504
0.3769909,2.5945191,1.0131372,3.9184864,1.8795829,0.61460733,5.0698967,1.967313,1.3583572,0.34270427,1.9135593,3.6593268
1.3809494,3.3386412,1.4319786,6.0151997,1.7754583,1.5094625,3.3630219,1.7766373,1.4277132,2.3090875,2.432815,4.613195
0.9564928,3.4344685,0.9667052,6.023961,1.5539865,4.7997923,1.1922336,1.747623,2.6128325,3.080248,2.6368344,5.188803
1.3633549,3.2916431,1.0681225,3.0939775,2.583022,2.3150647,1.5821538,2.3058457,0.33717898,0.84519017,1.8785553,3.3942657
0.43846017,0.7150269,4.14589,1.0496652,0.6693648,2.5763617,1.5488322,0.7740556,0.089097574,1.7166276,1.3723383,2.5970907
0.3793542,3.237038,0.53301847,0.24340166,0.082658,4.231086,3.187108,0.5243846,2.7902277,1.2471998,1.6455476,3.3768253
0.3022392,0.9360604,3.2796178,0.8440116,1.0821764,3.1772661,2.3690743,1.9181194,1.0122352,0.9966248,1.5917426,3.1347587
0.06649691,2.7388957,2.4541664,0.17041436,2.735624,2.3010802,2.8634663,3.2642965,4.1130085,1.6829593,2.2390409,4.7131386
1.7374942,0.23382631,0.5716497,0.05311446,0.9666921,1.5339142,3.980216,1.200782,1.8922825,0.86852896,1.30385,2.729537
3.0770352,1.2852101,1.673346,2.8798742,0.10384573,4.9312468,4.669898,0.45437416,4.8045416,3.2749367,2.7154307,5.623296
1.2465775,0.7971999,5.1966076,0.32613313,4.462365,3.018983,1.1490822,0.117437705,3.5341878,3.117238,2.2965813,4.5994525
2.82325,1.0760381,1.2075264,0.023838518,0.9957481,5.42241,0.08207628,1.5613307,4.142371,0.16578738,1.7500378,3.4533792
3.3912115,0.64168066,7.6774206,0.4966231,1.5281421,1.528514,1.6168997,0.90998715,0.6226002,0.6016021,1.901468,3.1527061
3.7795866,3.3312786,0.29559553,4.2451963,1.8069725,4.6974545,5.1362367,2.7901893,1.1022766,0.02065532,2.720544,4.938546
1.3784574,0.11820135,1.8291793,0.15622863,0.66687655,6.2965727,3.0456555,3.966978,3.2994776,2.1543784,2.2912004,4.987575
2.8461583,2.0385032,0.16389507,5.1730576,1.3572813,6.249341,1.0084542,2.451227,2.716772,0.32795262,2.4332643,4.5609274
4.35462,4.712041,0.8314581,1.5016387,2.9233675,1.37893,2.412448,2.8638692,0.46435654,2.0887291,2.353146,4.238147
0.9244532,4.823002,2.4216435,1.3209201,1.5471929,0.73917246,1.1217748,3.101195,7.024136,2.3368535,2.5360343,5.3044324
1.0689006,3.194893,1.6754353,6.3511696,2.5838056,1.3010893,2.9580839,0.13583875,1.357927,3.2636724,2.3890815,4.5293016
1.4661416,1.9753156,0.947194,4.290693,2.2614563,1.5031567,2.0658836,2.7940512,1.5921696,3.2159781,2.211204,4.4674025
10.114923,0.29211354,2.4851708,2.264372,0.04619234,1.6044416,1.1735404,0.020252809,4.7777443,2.0623388,2.4841092,4.4252033
0.9569391,1.3484019,1.9431942,0.060409375,0.31474754,0.4112146,1.1080023,0.077709936,3.0489614,0.034378357,0.9303959,1.805245
0.19701,1.9196446,1.0482492,0.72541696,3.2999077,2.1964216,3.3401666,1.1974499,0.90654755,0.44844508,1.527926,2.9545345
1.6639256,2.8591018,0.48142838,0.02925004,1.2401896,5.5929265,0.31136078,0.726144,5.1590924,1.4543293,1.9517748,4.0307126
5.623786,2.1216464,0.36149335,5.826177,0.7314791,0.5799966,1.5211744,7.0881596,1.1101809,3.088026,2.8052118,5.4333715
10.000744,4.0791907,1.7215694,0.23964325,1.6839738,2.5917172,2.1795914,5.0468464,1.3729974,2.1133745,3.1029649,5.490588
1.2434169,2.4266114,2.228173,0.4056313,2.5129557,4.9902844,2.5333757,0.7908366,2.394351,1.1894534,2.071509,4.019213
0.041640062,2.5543132,2.7152944,0.51183945,6.274763,1.1624783,3.549364,2.389634,1.9617233,2.03442,2.319547,4.6432066
1.1618009,1.4690456,0.57098526,0.08177128,1.4122381,3.0971837,1.1215372,4.5953827,1.7595341,5.785343,2.105482,4.852139
1.47083,3.313612,3.9075103,1.3675728,3.1720984,1.4255259,3.986743,0.071953885,0.08490113,1.4074204,2.0208168,3.5546386
0.34493956,2.6710615,3.6704412,5.573698,0.8148313,5.748553,1.000756,1.9258958,1.334554,0.5399313,2.362466,4.285327
1.7362955,1.763144,0.756199,0.7507025,1.9302359,1.6756473,2.3536289,3.439073,6.273687,2.3766353,2.3055246,5.0867605
0.80079424,1.6389195,0.3099249,1.6235244,2.5284812,2.2727196,2.1392632,0.7663444,2.1944513,2.6032128,1.6877636,3.530833
4.7979217,2.5690906,5.041437,4.512312,0.57088256,0.23321901,6.0138407,1.4979444,0.19697335,0.24875176,2.5682375,4.2862864
2.8910666,4.4220486,10.961419,2.9638033,1.3965379,0.5513371,4.196555,1.3213687,1.6744673,4.062259,3.4440866,6.218026
1.4614053,5.2993693,1.8274344,1.6073067,0.15529564,0.21147859,4.2157545,0.13701618,0.94873935,2.5103564,1.8374155,3.4063706
1.8934977,4.0178895,0.8912201,0.108395666,3.1519952,0.8178189,1.2750843,0.96222836,5.6586194,0.36512864,1.9141878,3.7534928
4.1079044,3.630307,2.128327,3.6914241,4.790224,1.5012565,1.7699807,2.2300806,1.5656394,0.52863276,2.5943778,4.4945707
1.930943,2.262229,7.662696,0.51951325,3.917163,4.8364725,4.454144,1.7959882,4.7864547,0.44009596,3.26057,6.1797047
0.07997971,0.8205459,1.175109,1.776991,0.42718565,2.8665743,3.006672,1.7724767,1.0745674,5.0107317,1.8010833,4.0887127
2.1780891,1.8659992,4.6372824,3.5452933,0.47477216,1.288666,1.0935766,0.91973984,2.690721,0.7059607,1.9400101,3.4634573
0.82902914,4.0617924,2.3949833,6.342041,3.0359044,0.5886322,1.7996132,1.9733138,0.32412148,0.06020304,2.1409636,3.6080015
7.5832176,2.1600573,2.655212,8.51412,0.35723817,4.4650784,0.41752982,3.8718443,3.3829784,0.04565299,3.345293,5.800154
1.1044211,0.9448508,3.0924718,0.3223103,6.8259,2.6255271,1.7952087,2.7521489,3.8342595,1.8799328,2.517703,5.1320877
3.3642292,2.4637566,1.7437031,0.15052357,0.5122237,2.6976624,3.8030481,3.3436594,6.0624704,1.4245903,2.5565867,5.3135815
5.8152685,0.6495181,0.88420975,3.6418443,0.117429644,2.6350796,0.21770851,3.069304,5.484494,2.8346741,2.5349534,5.131402
6.420782,5.1237483,2.9178467,6.817499,3.9812615,6.9210777,2.6129782,7.697191,3.4546,0.30323237,4.625022,8.446684
1.6071506,2.241921,0.4614375,5.3373675,2.5728626,2.328778,6.73298,3.9056458,2.8446085,1.7661729,2.9798925,6.0270934
3.9186387,6.5365057,4.034357,5.251936,2.0128605,2.8458393,0.48289803,0.61623967,3.293449,1.0737165,3.0066442,5.0992084
2.8078008,1.0666847,2.3632812,1.0982358,0.6015762,5.6191874,5.8468256,0.29673168,2.3369944,0.38293388,2.2420251,4.2875576
1.1215371,1.5679147,2.0762002,0.75581205,2.6484947,4.0428095,1.6067272,4.696739,2.9020336,1.9767361,2.3395002,4.885433
2.132662,5.9969435,0.96120447,7.642672,5.9030437,3.1495194,2.1603346,0.24116781,3.3042083,3.7713294,3.5263085,6.598958
1.330637,2.1010246,5.725116,3.6019287,3.3043838,1.3212285,2.9655602,1.4353536,0.48472935,4.2908306,2.6560793,5.0826406
0.7549974,1.0501834,0.76077837,2.825251,0.08405141,4.1381044,0.5729443,1.2370358,0.005508103,0.74138623,1.2170241,2.2621691
2.4563468,5.702948,0.9651611,3.2856174,4.787051,1.9645032,3.1628184,0.58254564,5.165092,2.2490525,3.0321136,5.821537
0.60675865,0.49885017,1.2545741,1.3022372,4.385387,1.3745226,3.3547747,1.447115,2.3546915,2.1418796,1.8720791,3.9336529
3.6786137,1.1694825,1.2227316,3.975008,3.2537522,1.2687382,0.3993075,3.7970548,1.2583667,4.1995254,2.4222581,4.823519
1.6908019,0.56430537,1.2052505,0.16744252,0.3509844,1.4718349,2.4945555,2.3855615,2.9186943,1.2542154,1.4503646,3.1104658
0.25878477,2.2578554,2.843355,2.1023967,2.1275048,4.693825,2.3064017,0.8989372,1.794841,1.0129852,2.0296886,3.8769588
3.4312856,5.209173,4.1635485,3.3429008,7.004549,2.1428025,1.2410421,8.979125,0.6354646,2.012288,3.816218,7.0931163
0.24884619,6.6750746,1.5993347,3.6638331,2.416598,2.5568502,0.40490806,2.1197076,1.3430462,0.37889743,2.1407094,3.7158546
0.5835047,5.866309,3.4786687,0.465768,1.4618653,4.935105,0.25562334,0.11953794,1.8440757,0.88207006,1.9892528,3.476619
0.011081595,1.7054324,3.386149,4.6887593,1.0929611,0.5974742,4.6136756,2.071128,4.1668353,0.1818542,2.251535,4.4580545
1.1315889,3.0906844,2.7060704,1.4543333,1.6244593,3.6574996,0.92536783,0.9817177,3.1036584,4.3441367,2.3019516,4.7406483
2.9705596,1.3324883,2.0832365,4.399598,2.2935138,2.4911675,1.6601148,2.4494352,5.0766153,2.0387897,2.6795518,5.3549223
2.6556535,1.9613659,4.1807675,0.29440314,4.899028,3.9688778,3.0563817,3.1238484,2.1469827,1.7357156,2.8023024,5.3857474
2.0074108,4.3255424,3.1893091,2.677207,3.029342,2.7147284,2.5425098,1.7009392,3.92648,2.6455467,2.8759015,5.570546
3.8921814,1.0118505,1.9119704,2.1794295,4.4115024,0.74988246,1.0850711,1.4303747,4.805657,0.31628808,2.1794207,4.1112456
2.6510496,0.38137996,1.7596874,0.9855057,0.90258753,2.3298957,4.714027,2.7935724,4.355179,5.7972236,2.6670108,6.0103354
2.27542,8.55791,0.012366673,2.5488377,0.6286991,1.4110706,0.07503876,2.6337166,0.49111664,6.3125052,2.4946682,4.8496447
8.117532,1.1333117,0.7296829,4.0409184,0.94861066,0.16062269,1.8148409,4.7065363,4.7467446,1.8181202,2.821692,5.4060893
0.81929505,0.36141062,1.7967105,1.9076505,1.1592147,3.5799093,4.1241713,4.469746,0.33895653,1.857919,2.0414987,4.250829
3.217339,0.65967,3.8353205,4.417735,1.5928828,2.947772,2.3079698,1.5828688,4.543956,1.4236118,2.6529126,5.119511
2.637099,4.28167,1.4859664,4.1159124,3.678591,0.7527193,0.5594193,3.3041725,4.851104,2.7915156,2.8458169,5.601186
0.36175138,0.60406166,4.0107956,0.1861596,2.7790098,0.80359185,3.7683082,2.8747835,5.9362097,6.466085,2.7790756,6.4410067
0.4295631,4.477209,2.5059206,0.8081462,1.8731787,4.463309,1.4527481,2.2375753,5.723901,3.5258813,2.749743,5.7915363
2.0152879,1.8825513,8.3256445,5.761215,5.681762,1.83374,0.19446403,0.48743165,3.8229747,2.2328198,3.2237892,5.820971
5.974435,2.8866665,1.453145,0.22757593,4.9698567,0.09409129,4.10458,1.1251022,2.1128716,3.3352354,2.628356,4.952996
1.4085184,0.4835993,2.8131444,3.5452142,3.5535758,0.8433739,0.015110541,3.6190853,4.5300393,1.8475473,2.2659206,4.650659
0.6861645,3.9828222,0.50178134,0.93116516,1.4756212,3.2798047,1.7426946,2.376166,1.3532879,3.033738,1.9363245,3.9555612
1.9301441,2.7995694,3.4321797,1.942163,0.20775238,0.53104407,1.2833618,0.17467219,7.342387,4.332228,2.39755,5.134552
0.34698105,5.594644,2.8956442,0.5372094,1.1920693,2.7313576,0.5651283,0.35138574,8.789619,3.543007,2.6547046,5.6578274
6.5688076,0.09530177,2.1121707,1.5895667,7.1729355,3.8285437,1.8332057,4.970017,0.055854667,1.1451447,2.937155,5.323773
8.888765,7.2104073,0.72907424,1.1870074,5.335989,0.47518224,3.4390802,2.0531082,0.30624384,1.7765669,3.1401427,5.163594
1.6492878,6.706421,4.712945,0.52509904,2.9876993,6.0842857,2.9754,0.9391246,2.1543305,0.94268584,2.967728,5.2879667
6.2944584,0.029423166,1.8993382,6.5138836,2.6017635,2.7025914,2.5350215,6.219659,0.26545924,2.354926,3.1416523,5.8832216
